"","circ_id","urban"
"1",1,0.549095630645752
"2",2,0.0102250128984451
"3",3,0.00278882752172649
"4",4,0
"5",5,0
"6",6,0.0847069712785574
"7",7,0.176190118377025
"8",8,0
"9",9,0.0194126609712839
"10",10,0
"11",11,0.0222449973225594
"12",12,0.00568549986928701
"13",13,0.00281410454772413
"14",14,0.0212758200672957
"15",15,0.0211776040781003
"16",16,0.0183810591697693
"17",17,0.0172563321315325
"18",18,0.0851512104272842
"19",19,0.088868036866188
"20",20,0.0563920103013515
"21",21,0.0315625332295895
"22",22,0.245953981692974
"23",23,0.0853234965067643
"24",24,0.0954752392493761
"25",25,0.0563819855451584
"26",26,0.0507865361869335
"27",27,0.407456171054106
"28",28,0.450463184943566
"29",29,0.133193734746713
"30",30,0
"31",31,0.549578854670891
"32",32,0.440479047023333
"33",33,0.263275008935195
"34",34,0.368074871026553
"35",35,0.0118541073483916
"36",36,0.335220045768298
"37",37,0.223666210587208
"38",38,0.326748405511563
"39",39,0.0112763969227672
"40",40,0.180252707921542
"41",41,0.345122518447729
"42",42,0.50332760810852
"43",43,0.667212784290314
"44",44,0.997285783290863
"45",45,0.0409081056714058
"46",46,0.916356086730957
"47",47,0.091450093457332
"48",48,0.513834297657013
"49",49,0.0835743770003319
"50",50,0.924598519618695
"51",51,0.57572898039451
"52",52,0.0145487720146775
"53",53,0.109698325395584
"54",54,0.816647451657515
"55",55,0.404386962835605
"56",56,0.436016055253836
"57",57,0.573395362267127
"58",58,0.402158411649557
"59",59,0.171310618519783
"60",60,0.0271108690649271
"61",61,0.4987889115627
"62",62,0.0246129054576159
"63",63,0.223210702721889
"64",64,0.442375948795905
"65",65,0.0331845283508301
"66",66,0.0683015189491785
"67",67,0.0460765846073627
"68",68,0.0569875463843346
"69",69,0.0686651021242142
"70",70,0.056679682376293
"71",71,0.344124007683534
"72",72,0.190062244351094
"73",73,0.00852824933826923
"74",74,0.0286825988441706
"75",75,0.0184575182815584
"76",76,0.0461957451815789
"77",77,0.0056949071586132
"78",78,0.00570429628714919
"79",79,0.0173085667192936
"80",80,0.108115601998109
"81",81,0.0198717750608921
"82",82,0.00700259115546942
"83",83,0.0141783896833658
"84",84,0.00580180482938886
"85",85,0.0112192118540406
"86",86,0
"87",87,0.0171413745444555
"88",88,0.00631368532776833
"89",89,0.077709898352623
"90",90,0.0659221112728119
"91",91,0.0142607409507036
"92",92,0.0269519090652466
"93",93,0.0695479787313021
"94",94,0.042831279623967
"95",95,0.0827043211230865
"96",96,0.200802870667898
"97",97,0.023407077560058
"98",98,0.00765879778191447
"99",99,0.10398897012839
"100",100,0.0877513753680082
"101",101,0.136406898498535
"102",102,0.0238093152069128
"103",103,0.622737866181594
"104",104,0.00558085553348064
"105",105,0.11562117934227
"106",106,0.0112953884527087
"107",107,0.407834619283676
"108",108,0.0450802594423294
"109",109,0.0347197502851486
"110",110,0.0450294837355614
"111",111,0
"112",112,0.00575097557157278
"113",113,0
"114",114,0.347851345172295
"115",115,0
"116",116,0.0143308928236365
"117",117,0.079128354214705
"118",118,0
"119",119,0.349522560834885
"120",120,0.00775970425456762
"121",121,0.493617057800293
"122",122,0
"123",123,0.734539444629963
"124",124,0
"125",125,0.0248487200587988
"126",126,0.0217186566442251
"127",127,0
"128",128,0.0220911670476198
"129",129,0.284208144132908
"130",130,0.00572925060987473
"131",131,0
"132",132,0.684257686138153
"133",133,0.00575561914592981
"134",134,0
"135",135,0.0222487580031157
"136",136,0.575107336044312
"137",137,0
"138",138,0.0342257767915726
"139",139,0.0341694429516792
"140",140,0.00857050158083439
"141",141,0.00578799657523632
"142",142,0
"143",143,0.0341976247727871
"144",144,0.00574144255369902
"145",145,0.0626209154725075
"146",146,0.39125993847847
"147",147,0.880534515931056
"148",148,0.00718670524656773
"149",149,0.0116540063172579
"150",150,0.392543494701385
"151",151,0.0968231558799744
"152",152,0.381444096565247
"153",153,0
"154",154,0.624578416347504
"155",155,0.029318930581212
"156",156,0
"157",157,0.0086542833596468
"158",158,0.407476450388248
"159",159,0.00871189869940281
"160",160,0.0148023695040208
"161",161,0.0734811986868198
"162",162,0.0294569590343879
"163",163,0.0545142562343524
"164",164,0.0499043009028985
"165",165,0.341037493485671
"166",166,0.00877813249826431
"167",167,0
"168",168,0.00979070644825697
"169",169,0.0250319764018059
"170",170,0
"171",171,0
"172",172,0.00746133411303163
"173",173,0.123954243384875
"174",174,0.0897702993108676
"175",175,0.0869141083497268
"176",176,0.0792838140175893
"177",177,0.0614430271089077
"178",178,0.0365174065988797
"179",179,0.0121914418414235
"180",180,0
"181",181,0
"182",182,0.0318339352424328
"183",183,0.154786058343374
"184",184,0.0172403939068317
"185",185,0.0910966121233427
"186",186,0.175536482379987
"187",187,0.0142336487770081
"188",188,0.358996599912643
"189",189,0.110781495960859
"190",190,0.00883246771991253
"191",191,0.0926372437522962
"192",192,0.0467576310038567
"193",193,0.437094002962112
"194",194,0.0209163946027939
"195",195,0.0203693117946386
"196",196,0.107062205672264
"197",197,0.0830674842000008
"198",198,0.345137811624087
"199",199,0
"200",200,0.0125069636851549
"201",201,0.499117761850357
"202",202,0.0437482581115686
"203",203,0.00727965589612722
"204",204,0.834371328353882
"205",205,0.0028521481435746
"206",206,0.0180120632912104
"207",207,0.629900139111739
"208",208,0.0220616091615879
"209",209,0.008794030174613
"210",210,0.00850541889667511
"211",211,0.0387861244380474
"212",212,0.972580313682556
"213",213,0.691857397556305
"214",214,0.00573765253648162
"215",215,0.0292043071240187
"216",216,0.0291080214083195
"217",217,0.202001125766681
"218",218,0.0996133358432696
"219",219,0.637455821037292
"220",220,0.0787879618314596
"221",221,0.0444876551628113
"222",222,0.0946446135640144
"223",223,0.0288938414305449
"224",224,0.0782069013668941
"225",225,0.0270327660613335
"226",226,0.0445657409727573
"227",227,0.00366513710469007
"228",228,0.50640082359314
"229",229,0.0141751300543547
"230",230,0.768249585078313
"231",231,0.0286229083744379
"232",232,0.0207170527428389
"233",233,0.0738958567380905
"234",234,0.643180287801302
"235",235,0.0056949071586132
"236",236,0.0149218579754233
"237",237,0.0236252583563328
"238",238,0.0150050940708472
"239",239,0.0283872466534376
"240",240,0.114234897379692
"241",241,0.0257599465548992
"242",242,0.0335019826889038
"243",243,0.146703550448784
"244",244,0.0433608677524787
"245",245,0.0171089302748442
"246",246,0.0411691293120384
"247",247,0.0827105864882469
"248",248,0.0236548762768507
"249",249,0.0147826400083991
"250",250,0.0435736523224757
"251",251,0.0226076170802116
"252",252,0.0226076561957598
"253",253,0.407812240032049
"254",254,0.0225985907018185
"255",255,0.0225907769054174
"256",256,0.0307044852524996
"257",257,0.00296212173998356
"258",258,0.141235682826776
"259",259,0.0654776279742901
"260",260,0.472395922128971
"261",261,0.017058152705431
"262",262,0.386547652574686
"263",263,0.256260937223068
"264",264,0.0200708881020546
"265",265,0.204473196313931
"266",266,0.2260710138541
"267",267,0.791515464966114
"268",268,0
"269",269,0.053332940603678
"270",270,0.0776402898705923
"271",271,0.0200632512569427
"272",272,0.176789822486731
"273",273,0.0322911018648973
"274",274,0.247560488489958
"275",275,0.229033676477579
"276",276,0.0283690989017487
"277",277,0.0149268582463264
"278",278,0.0351185686886311
"279",279,0.0208595786243677
"280",280,0.0953663066029549
"281",281,0.152803674340248
"282",282,0.308708080878625
"283",283,0.0197050217539072
"284",284,0.0964076622174336
"285",285,0.00611983125026409
"286",286,0.00160749852231954
"287",287,0.189447290622271
"288",288,0.0208475887775421
"289",289,0.0313461422920227
"290",290,0.0117928814142942
"291",291,0.0155328952062588
"292",292,0
"293",293,0.00228884558265026
"294",294,0.0274643664463208
"295",295,0.0147433057427406
"296",296,0.124076962471008
"297",297,0.00851411186158657
"298",298,0.0184838322636027
"299",299,0.0265312822392354
"300",300,0
"301",301,0.0153265554601183
"302",302,0.00893818214535713
"303",303,0.00619409593323675
"304",304,0.0317997084214137
"305",305,0.711424625836886
"306",306,0.00579378334805369
"307",307,0.0473223067820072
"308",308,0.0443713814020157
"309",309,0.048005398362875
"310",310,0.00638763001188636
"311",311,0.342949713651951
"312",312,0.0923123508691788
"313",313,0
"314",314,0.00226473543219841
"315",315,0.173318554575627
"316",316,0
"317",317,0.374962838796469
"318",318,0.00226473543219841
"319",319,0.0391408428549767
"320",320,0.0123210372403264
"321",321,0.0171919604046987
"322",322,0.0164253244606348
"323",323,0.901076619441693
"324",324,0.0482466369867325
"325",325,0.0355709016036529
"326",326,0.00103449760578
"327",327,0.0167902521789074
"328",328,0.0023231993859204
"329",329,0.0171434956674392
"330",330,0.0178858377039433
"331",331,0
"332",332,0.00389162463565859
"333",333,0.0171406696049067
"334",334,0.0405313186347485
"335",335,0.0233231060780012
"336",336,0.0056949071586132
"337",337,0.0622237135584538
"338",338,0
"339",339,0.0302688274532557
"340",340,0.00619687220583168
"341",341,0.00918173850872196
"342",342,0.018243632852458
"343",343,0.0058814652192478
"344",344,0.0465928800404072
"345",345,0.163057371973991
"346",346,0
"347",347,0
"348",348,0.0399545597342344
"349",349,0.795155135484842
"350",350,0.0119242304936051
"351",351,0.0223125386983156
"352",352,0.00286414963193238
"353",353,0.00916202273219824
"354",354,0.00596874300390482
"355",355,0.00432984810322523
"356",356,0.0337167382240295
"357",357,0.00607214495539665
"358",358,0.04268379509449
"359",359,0.10021237971691
"360",360,0.222279643783203
"361",361,0.0121300155296922
"362",362,0.0441254726969279
"363",363,0.0683642465334672
"364",364,0.152830225917009
"365",365,0.0605221181534804
"366",366,0.0058271662833599
"367",367,0.390228709349265
"368",368,0.0202383952072034
"369",369,0.441346340454542
"370",370,0.264657742702044
"371",371,0.0369900800287724
"372",372,0
"373",373,0.185976323026877
"374",374,0.406985457126911
"375",375,0.236080080270767
"376",376,0.0164807494729757
"377",377,0.00333622749894857
"378",378,0.0125540746375918
"379",379,0.0465978309512138
"380",380,0.0744966813004934
"381",381,0.0048577138222754
"382",382,0.233989223837852
"383",383,0.00739957625046372
"384",384,0.000167823629453778
"385",385,0.00465231413881366
"386",386,0.0177776968249908
"387",387,0.0030809638556093
"388",388,0.0148650193586946
"389",389,0.00277512885916692
"390",390,0
"391",391,0.0203791093081236
"392",392,0.0700706914067268
"393",393,0.10598961263895
"394",394,0.347635294382389
"395",395,0.00245714606717229
"396",396,0.014934565871954
"397",397,0.118321426212788
"398",398,0.0555767640471458
"399",399,0.0260183362720104
"400",400,0.251309769657942
"401",401,0.0275628864765167
"402",402,0.246088560957175
"403",403,0.0811396499092762
"404",404,0.0306254290044308
"405",405,0.00409241067245603
"406",406,0.00888636521995068
"407",407,0.0261930639927204
"408",408,0.0112081953109457
"409",409,0.0027856188826263
"410",410,0.306283086538315
"411",411,0.857090308116032
"412",412,0.700056731700897
"413",413,0.0103297987952828
"414",414,0.0253290850669146
"415",415,0.0581954923959879
"416",416,0.0214898120611906
"417",417,0.608392582489894
"418",418,0.599779427051544
"419",419,0.383954951396355
"420",420,0.225016959584676
"421",421,0.00407826248556376
"422",422,0.0892563164234161
"423",423,0.193606004118919
"424",424,0.527556630281302
"425",425,0.0338187180459499
"426",426,0.179965190016306
"427",427,0.40022311760829
"428",428,0.705030560493469
"429",429,0.0428756028413773
"430",430,0.158599674701691
"431",431,0.222711558525379
"432",432,0.0197433006878083
"433",433,0.0358789414167404
"434",434,0.0360011719167233
"435",435,0.779854609416081
"436",436,0.00825513433665037
"437",437,0.154167246360045
"438",438,0.45685854783425
"439",439,0.280746638774872
"440",440,0.0727121233940125
"441",441,0.345756858587265
"442",442,0.0622877871187834
"443",443,0.457154780626297
"444",444,0.260775689895336
"445",445,0.641702055931091
"446",446,0.420364377590326
"447",447,0.646229592653421
"448",448,0.520406094881204
"449",449,0.908394469664647
"450",450,0.180266868609648
"451",451,0.676596641540527
"452",452,0.00296542816795409
"453",453,0.919994115829468
"454",454,0.9684938788414
"455",455,0.887190745427058
"456",456,0
"457",457,0.00564190501777025
"458",458,0.278949831540768
"459",459,0.434464482160715
"460",460,0
"461",461,0.00303250388242304
"462",462,0.471290524189289
"463",463,0.922347664833069
"464",464,0.00302941421978176
"465",465,0.919033646583557
"466",466,0
"467",467,0.158288598060608
"468",468,0.00297549925744534
"469",469,0.0303496417517845
"470",470,0.0412999239678566
"471",471,0.0179773718118668
"472",472,0.234516288225467
"473",473,0.138284322160941
"474",474,0.297908847148602
"475",475,0.00189861829858273
"476",476,0.0937663247952094
"477",477,0.282037439254614
"478",478,0.564452414329235
"479",479,0
"480",480,0.0262542788225871
"481",481,0.0139210080871215
"482",482,0.659126877784729
"483",483,0.0547235934780194
"484",484,0.0127431639971641
"485",485,0.195563359902455
"486",486,0.15475797194701
"487",487,0.568587481975555
"488",488,0.241561089570706
"489",489,0.014048270881176
"490",490,0.0942976921796799
"491",491,0.278780088974879
"492",492,0.190950266443766
"493",493,0.335527514035885
"494",494,0.0210753586143255
"495",495,0.2246678093305
"496",496,0.0852589962574152
"497",497,0.540405232172746
"498",498,0.0325213779623692
"499",499,0.00300638959743083
"500",500,0.00594209879636765
"501",501,0.0486581400036812
"502",502,0
"503",503,0.624447070635282
"504",504,0.0687496215105057
"505",505,0
"506",506,0.00604767352342606
"507",507,0.406968841185937
"508",508,0
"509",509,0.04869195073843
"510",510,0.0855392452615958
"511",511,0.331414298369334
"512",512,0.104630698951391
"513",513,0.00604767352342606
"514",514,0.00601277919486165
"515",515,0.0182209406048059
"516",516,0.0821523924286549
"517",517,0.118523948467695
"518",518,0.118134632706642
"519",519,0.0576322866747013
"520",520,0.0120080187916756
"521",521,0.0307105215123067
"522",522,0.0338239446282387
"523",523,0.0397641882300377
"524",524,0.000399341282900423
"525",525,0.00614857859909534
"526",526,0.0029492867179215
"527",527,0.0240861233323812
"528",528,0
"529",529,0.0113154519349337
"530",530,0.000517178617883474
"531",531,0
"532",532,0.0170392449945211
"533",533,0.24234564602375
"534",534,0.00601277919486165
"535",535,0.00893981941044331
"536",536,0.200647294521332
"537",537,0.292382302192541
"538",538,0.0730618072243837
"539",539,0.024363474920392
"540",540,0.0488185957074165
"541",541,0.00304113375023007
"542",542,0.0140185663476586
"543",543,0.00597662571817636
"544",544,0.00300638959743083
"545",545,0.538766503334045
"546",546,0.00297104939818382
"547",547,0.00303250388242304
"548",548,0.00893981941044331
"549",549,0.0390552265139726
"550",550,0.00839730259031057
"551",551,0.00601150933653116
"552",552,0.00818010139091012
"553",553,0.00301076541654766
"554",554,0.0981709343882708
"555",555,0.022361546754837
"556",556,0.0259020248284707
"557",557,0.0472337864339352
"558",558,0.0179957084071178
"559",559,0.00622052233666182
"560",560,0.0286800649303656
"561",561,0.561622312435737
"562",562,0.193343208386348
"563",563,0.0999926065023129
"564",564,0.0351670309901237
"565",565,0.038033331816013
"566",566,0
"567",567,0.0205141007900238
"568",568,0.0115853756164702
"569",569,0.303740877371568
"570",570,0.0468676296564249
"571",571,0.366107862729293
"572",572,0.0908701098882235
"573",573,0.369180404222929
"574",574,0.0844924415533359
"575",575,0.0218533819111494
"576",576,0.269436985254288
"577",577,0.157439488631028
"578",578,0.0410051812919287
"579",579,0.16283021064905
"580",580,0.160697181637471
"581",581,0
"582",582,0.408729562392602
"583",583,0.00905846711248159
"584",584,0.00295764417387545
"585",585,0.262391179800034
"586",586,0.0375018939375877
"587",587,0.00297104939818382
"588",588,0.00977885164320469
"589",589,0.0111118977029736
"590",590,0.0456026142033247
"591",591,0
"592",592,0
"593",593,0.00768690618972939
"594",594,0.0444988533854485
"595",595,0.0205961260944605
"596",596,0.00767589331819461
"597",597,0.0448980964720249
"598",598,0.00607364717870951
"599",599,0.00529220232811685
"600",600,0.241238592908933
"601",601,0.0216536319886263
"602",602,0
"603",603,0.0030234286095947
"604",604,0.00353800179436803
"605",605,0.016259499037495
"606",606,0.0505513697862625
"607",607,0.445058728639896
"608",608,0.781981028043307
"609",609,0.0741797129695232
"610",610,0.737336177092332
"611",611,0.00546853244304657
"612",612,0.0727372169494629
"613",613,0
"614",614,0.0167713694704267
"615",615,0.0348943411730803
"616",616,0
"617",617,0.0150968814268708
"618",618,0.072814544232992
"619",619,0.610258996486664
"620",620,0.58754426240921
"621",621,0
"622",622,0.888695359230042
"623",623,0
"624",624,0.0167715144701875
"625",625,0.00269840654129019
"626",626,0.029357578462133
"627",627,0.0951947495341301
"628",628,0
"629",629,0.0789198204874992
"630",630,0.750993893696712
"631",631,0.298106342554092
"632",632,0.0112000806257129
"633",633,0.165111288428307
"634",634,0.341634101592577
"635",635,0.0031938950996846
"636",636,0.0700418576598167
"637",637,0.597741773495307
"638",638,0.444152593612671
"639",639,0.00729804185147469
"640",640,0.0179331546219496
"641",641,0.00285683409310877
"642",642,0.0168943274766207
"643",643,0.0515206401737837
"644",644,0.0844136476516724
"645",645,0.0924175307154655
"646",646,0.010543248616159
"647",647,0.00650751157305562
"648",648,0.000609476468525827
"649",649,0
"650",650,0
"651",651,0.0753849297761917
"652",652,0.0207661315798759
"653",653,0.0000624793392489664
"654",654,0.0258650407195091
"655",655,0
"656",656,0.00747709767892957
"657",657,0.00296181789599359
"658",658,0.00589088210836053
"659",659,0.058859083801508
"660",660,0.00294415606185794
"661",661,0.0119171869009733
"662",662,0.0070895476338382
"663",663,0.071733832359314
"664",664,0.0071009504250609
"665",665,0.0171529948711395
"666",666,0.0709343105554581
"667",667,0.00709112257195207
"668",668,0.0958759859204292
"669",669,0.0606211372292959
"670",670,0.0563456972058003
"671",671,0.0378012247383595
"672",672,0
"673",673,0.34904201901876
"674",674,0
"675",675,0.0214079599827528
"676",676,0.425421944031349
"677",677,0.143229305744171
"678",678,0.00288012879900634
"679",679,0.184084181602185
"680",680,0.228729805121055
"681",681,0.482920201925131
"682",682,0.0728650654737766
"683",683,0.187769860029221
"684",684,0.0341796278953552
"685",685,0.0191866295555463
"686",686,0
"687",687,0.0214582402259111
"688",688,0.0196747053414583
"689",689,0.0148375133912151
"690",690,0
"691",691,0.0457898788154125
"692",692,0.000141556040034629
"693",693,0.00468507641926408
"694",694,0.00588831212371588
"695",695,0.0198662616312504
"696",696,0.00253976689145929
"697",697,0
"698",698,0.0200632512569427
"699",699,0.00872335955500603
"700",700,0.00202322658151388
"701",701,0.00565717183053493
"702",702,0.551453489523668
"703",703,0.00292149349115789
"704",704,0.271845012903214
"705",705,0.0028521481435746
"706",706,0.0300520573957608
"707",707,0.223290786147118
"708",708,0.0249585378915071
"709",709,0.00292299618013203
"710",710,0.00842099300084206
"711",711,0.081960067152977
"712",712,0.333124071359634
"713",713,0.110806961472218
"714",714,0.0054760524071753
"715",715,0.0354336202144623
"716",716,0.021786283988219
"717",717,0.166353672742844
"718",718,0
"719",719,0.0672578974985159
"720",720,0.144664421677589
"721",721,0.0084715411067009
"722",722,0.0359618365764618
"723",723,0.00550342304632068
"724",724,0.0542988888919353
"725",725,0.0216783746503867
"726",726,0
"727",727,0.0561065822839737
"728",728,0.306947224415266
"729",729,0.00857990514487028
"730",730,0.0862541485291261
"731",731,0.0846378654241562
"732",732,0.0969350641736617
"733",733,0.0933450844425422
"734",734,0.0671814754605293
"735",735,0.010949457064271
"736",736,0.110760332873234
"737",737,0.0306640360504389
"738",738,0.088239233654279
"739",739,0.0485793426632881
"740",740,0
"741",741,0.00574167538434267
"742",742,0.0194615293294191
"743",743,0.0564306005835533
"744",744,0
"745",745,0.00869924481958151
"746",746,0.0110146999359131
"747",747,0.0584237506756416
"748",748,0.0416231997884237
"749",749,0.0388708355335089
"750",750,0.0508806212590291
"751",751,0
"752",752,0.032369788736105
"753",753,0.0573716788337781
"754",754,0.105832549241873
"755",755,0
"756",756,0.0253199134021997
"757",757,0.173534795641899
"758",758,0.107705980539322
"759",759,0.0931955873966217
"760",760,0
"761",761,0.0280931182205677
"762",762,0.0538716092705727
"763",763,0.0255918130278587
"764",764,0.0737279728055
"765",765,0.0805843025445938
"766",766,0.0620302520692348
"767",767,0.441754966974258
"768",768,0.00168147147633135
"769",769,0.0141901867464185
"770",770,0.0851804465055466
"771",771,0.0650480538606644
"772",772,0.0885952264070511
"773",773,0.00282858591526747
"774",774,0.38006329536438
"775",775,0.0588831193745136
"776",776,0.00575097557157278
"777",777,0.00714891962707043
"778",778,0.0588650777935982
"779",779,0.0666020810604095
"780",780,0.830827176570892
"781",781,0.0559389628469944
"782",782,0.260588526725769
"783",783,0.0232989154756069
"784",784,0
"785",785,0.507644997193263
"786",786,0.0806230157613754
"787",787,0
"788",788,0.983531534671783
"789",789,0.869828402996063
"790",790,0.0827610057133895
"791",791,0.4894385269055
"792",792,0.0816028714179993
"793",793,0.00546413194388151
"794",794,0.116900399327278
"795",795,0.0743727196867649
"796",796,0.0410839803516865
"797",797,0.0231093820900871
"798",798,0.270617753267288
"799",799,0.0122590473709771
"800",800,0.00572714069858193
"801",801,0.0319942720234394
"802",802,0
"803",803,0.687891639195956
"804",804,0.980579683413872
"805",805,0.786030700573554
"806",806,0.209517064002844
"807",807,0.214594095945358
"808",808,0.978594660758972
"809",809,0.0152608837502507
"810",810,0.602809401658865
"811",811,0.754691289021419
"812",812,0.050254268428454
"813",813,0.0382847748696804
"814",814,0.108395352959633
"815",815,0
"816",816,0.0762632861733437
"817",817,0.913258754290067
"818",818,0.00289860344491899
"819",819,0.462028636382176
"820",820,0.936237779947428
"821",821,0.00622888991179375
"822",822,0
"823",823,0.285865279344412
"824",824,0.088829099558867
"825",825,0.0623110220409357
"826",826,0.271458158126244
"827",827,0
"828",828,0.415233449294017
"829",829,0.514804422855377
"830",830,0.0683332905173302
"831",831,0.0354934059656583
"832",832,0.29592887025613
"833",833,0.0172529257833958
"834",834,0.0521549717164957
"835",835,0.124554722928084
"836",836,0.00831501973936191
"837",837,0.116079073685866
"838",838,0.18981179365745
"839",839,0.0677358783208407
"840",840,0.496531128883362
"841",841,0.360456427702537
"842",842,0.0218937620520592
"843",843,0.791012631012843
"844",844,0.00932432138002836
"845",845,0.27464747428894
"846",846,0.0748200536920474
"847",847,0.00566663220524788
"848",848,0.312165714227236
"849",849,0
"850",850,0.167758614971088
"851",851,0.234479778088056
"852",852,0.264061331748962
"853",853,0.341024038883356
"854",854,0
"855",855,0.293194910654655
"856",856,0.271617252093095
"857",857,0.0298892222344875
"858",858,0.206007227301598
"859",859,0.0028474535793066
"860",860,0.0252861939370632
"861",861,0
"862",862,0.56080248264166
"863",863,0.282206397790175
"864",864,0
"865",865,0.0978970229625702
"866",866,0.0000253398120548809
"867",867,0
"868",868,0.240096919811689
"869",869,0.0146936671808362
"870",870,0.0522941499948502
"871",871,0.0484690786554263
"872",872,0.0545950680971146
"873",873,0.0225147418677807
"874",874,0.0616720078083185
"875",875,0
"876",876,0
"877",877,0.0225039590150118
"878",878,0
"879",879,0
"880",880,0.0185423605144024
"881",881,0.061982593857325
"882",882,0.052039308903309
"883",883,0.185105134661381
"884",884,0
"885",885,0.206676941651564
"886",886,0.0395327620208263
"887",887,0.0357157699763775
"888",888,0.019935140099663
"889",889,0
"890",890,0.0759151331507243
"891",891,0.0235171355307102
"892",892,0.0195329952985048
"893",893,0.00319289579056203
"894",894,0.0130952317267656
"895",895,0.516208002200493
"896",896,0.0119553771443092
"897",897,0.0268267188221216
"898",898,0.0230900999158621
"899",899,0.00558843230828643
"900",900,0.0988647416234016
"901",901,0.00482574803754687
"902",902,0.00282384711317718
"903",903,0
"904",904,0.00837066862732172
"905",905,0.168220536066936
"906",906,0.0169520899653435
"907",907,0.098833717405796
"908",908,0.468079816836577
"909",909,0.0907703855862984
"910",910,0.0769328234287409
"911",911,0.125922141166834
"912",912,0.0289496462792158
"913",913,0.34395690376942
"914",914,0.204619224254902
"915",915,0.00540820362332922
"916",916,0.0505230575799942
"917",917,0.00291693350300193
"918",918,0
"919",919,0
"920",920,0.0904188677668571
"921",921,0.0506677183394249
"922",922,0.0260444562882185
"923",923,0.270067806427295
"924",924,0.240044459700584
"925",925,0.0133895570268998
"926",926,0.0571875102244891
"927",927,0.00280396174639463
"928",928,0
"929",929,0.111000393445675
"930",930,0
"931",931,0.53843615605281
"932",932,0
"933",933,0.00210202714571586
"934",934,0.0228269379585981
"935",935,0
"936",936,0.0191267058253288
"937",937,0
"938",938,0.846948059705588
"939",939,0.743290575651022
"940",940,0.103878378868103
"941",941,0.360422686888621
"942",942,0.837061033799098
"943",943,0.0623817400863537
"944",944,0.864628392916459
"945",945,0.94226826612766
"946",946,0.0701255024625705
"947",947,0.0294694360345602
